epoch,home_team,away_team,tournament,neutral,home_team_win_percent,away_team_win_percent,winner
1160193600.0,H-Wales,A-Slovakia,UEFA Euro qualification,F,0.27586206896551724,0.125,Away
1160280000.0,H-Jamaica,A-Canada,Friendly,F,0.06451612903225806,0.4,Home
1160280000.0,H-South Korea,A-Ghana,Friendly,F,0.43703703703703706,0.40476190476190477,Away
1160452800.0,H-Brazil,A-Ecuador,Friendly,T,0.6119402985074627,0.3669724770642202,Home
1160539200.0,H-Australia,A-Bahrain,AFC Asian Cup qualification,F,0.5733333333333334,0.16666666666666666,Home
1160539200.0,H-Austria,A-Switzerland,Friendly,F,0.2,0.43209876543209874,Home
1160539200.0,H-Belgium,A-Azerbaijan,UEFA Euro qualification,F,0.4125,0.0625,Home
1160539200.0,H-Croatia,A-England,UEFA Euro qualification,F,0.4111111111111111,0.5483870967741935,Home
1160539200.0,H-France,A-Faroe Islands,UEFA Euro qualification,F,0.6574074074074074,0.0,Home
1160539200.0,H-India,A-Japan,AFC Asian Cup qualification,F,0.0,0.4881889763779528,Away
1160539200.0,H-South Korea,A-Syria,AFC Asian Cup qualification,F,0.4338235294117647,0.05555555555555555,Tie
1160539200.0,H-Liechtenstein,A-Denmark,UEFA Euro qualification,F,0.06666666666666667,0.5411764705882353,Away
1160539200.0,H-Netherlands,A-Albania,UEFA Euro qualification,F,0.5434782608695652,0.0,Home
1160539200.0,H-Poland,A-Portugal,UEFA Euro qualification,F,0.5048543689320388,0.6122448979591837,Home
1160539200.0,H-Qatar,A-Hong Kong,AFC Asian Cup qualification,F,0.42857142857142855,0.0,Home
1160539200.0,H-Saudi Arabia,A-Yemen,AFC Asian Cup qualification,F,0.527027027027027,0.0,Home
1160539200.0,H-Serbia,A-Armenia,UEFA Euro qualification,F,0.4157303370786517,0.0,Home
1160539200.0,H-Slovakia,A-Germany,UEFA Euro qualification,F,0.16,0.5486725663716814,Away
1160539200.0,H-Spain,A-Argentina,Friendly,F,0.6210526315789474,0.5918367346938775,Home
1160539200.0,H-Wales,A-Cyprus,UEFA Euro qualification,F,0.2711864406779661,0.06666666666666667,Home
1161144000.0,H-Uruguay,A-Venezuela,Friendly,F,0.38144329896907214,0.22857142857142856,Home
1162962000.0,H-Saudi Arabia,A-Jordan,Friendly,F,0.5277777777777778,0.375,Home
1163480400.0,H-Australia,A-Ghana,Friendly,T,0.5866666666666667,0.4117647058823529,Tie
1163480400.0,H-Wales,A-Liechtenstein,Friendly,F,0.2833333333333333,0.0625,Home
1163566800.0,H-Belgium,A-Poland,UEFA Euro qualification,F,0.425,0.5048543689320388,Away
1163566800.0,H-Cyprus,A-Germany,UEFA Euro qualification,F,0.0625,0.5575221238938053,Tie
1163566800.0,H-Czech Republic,A-Denmark,Friendly,F,0.5,0.5465116279069767,Tie
1163566800.0,H-France,A-Greece,Friendly,F,0.6605504587155964,0.25806451612903225,Home
1163566800.0,H-Georgia,A-Uruguay,Friendly,F,0.0,0.3877551020408163,Home
1163566800.0,H-Hungary,A-Canada,Friendly,F,0.09090909090909091,0.39436619718309857,Home
1163566800.0,H-Iran,A-South Korea,AFC Asian Cup qualification,F,0.5663716814159292,0.4338235294117647,Home
1163566800.0,H-Israel,A-Croatia,UEFA Euro qualification,F,0.05263157894736842,0.4175824175824176,Away
1163566800.0,H-Japan,A-Saudi Arabia,AFC Asian Cup qualification,F,0.4881889763779528,0.5310344827586206,Home
1163566800.0,H-Morocco,A-Gabon,Friendly,F,0.5053763440860215,0.3333333333333333,Home
1163566800.0,H-Netherlands,A-England,Friendly,F,0.5543478260869565,0.5376344086021505,Tie
1163566800.0,H-Portugal,A-Kazakhstan,UEFA Euro qualification,F,0.6020408163265306,0.0,Home
1163566800.0,H-Serbia,A-Norway,Friendly,F,0.4157303370786517,0.2,Tie
1163566800.0,H-Spain,A-Romania,Friendly,F,0.631578947368421,0.2631578947368421,Away
1163566800.0,H-Switzerland,A-Brazil,Friendly,F,0.43209876543209874,0.6119402985074627,Away
1163566800.0,H-Tunisia,A-Libya,Friendly,F,0.4519230769230769,0.14285714285714285,Home
1163566800.0,H-Uzbekistan,A-Qatar,AFC Asian Cup qualification,F,0.18181818181818182,0.4537037037037037,Home
1165381200.0,H-United Arab Emirates,A-Poland,Friendly,F,0.2,0.5096153846153846,Away
1165640400.0,H-Silesia,A-Poland,Friendly,F,0.0,0.5142857142857142,Tie
1167195600.0,H-Basque Country,A-Serbia,Friendly,F,0.6,0.4157303370786517,Home
1167282000.0,H-Galicia,A-Ecuador,Friendly,F,1.0,0.36363636363636365,Tie
1168232400.0,H-Saudi Arabia,A-Gambia,Friendly,F,0.5273972602739726,0.0,Home
1168491600.0,H-Costa Rica,A-Nicaragua,Friendly,F,0.42857142857142855,0.0,Home
1168491600.0,H-Saudi Arabia,A-Syria,Friendly,F,0.5306122448979592,0.05263157894736842,Home
1168664400.0,H-Qatar,A-Oman,Friendly,F,0.44954128440366975,0.1111111111111111,Tie
1169096400.0,H-Ecuador,A-Sweden,Friendly,F,0.36036036036036034,0.2894736842105263,Home
1169096400.0,H-Qatar,A-Iraq,Gulf Cup,T,0.44545454545454544,0.21739130434782608,Away
1169096400.0,H-Saudi Arabia,A-Bahrain,Gulf Cup,T,0.5337837837837838,0.1724137931034483,Home
1169355600.0,H-Ecuador,A-Sweden,Friendly,F,0.36936936936936937,0.28205128205128205,Tie
1169355600.0,H-Saudi Arabia,A-Qatar,Gulf Cup,T,0.5369127516778524,0.44144144144144143,Tie
1169614800.0,H-Qatar,A-Bahrain,Gulf Cup,T,0.4375,0.16666666666666666,Away
1169614800.0,H-Saudi Arabia,A-Iraq,Gulf Cup,T,0.5333333333333333,0.25,Home
1169874000.0,H-United Arab Emirates,A-Saudi Arabia,Gulf Cup,F,0.19230769230769232,0.5364238410596026,Home
1170478800.0,H-Poland,A-Estonia,Friendly,T,0.5096153846153846,0.10526315789473684,Home
1170565200.0,H-Costa Rica,A-Trinidad and Tobago,Friendly,F,0.44,0.16129032258064516,Home
1170738000.0,H-Australia,A-Denmark,Friendly,T,0.5789473684210527,0.5348837209302325,Away
1170738000.0,H-Greece,A-South Korea,Friendly,T,0.22580645161290322,0.4306569343065693,Away
1170738000.0,H-Nigeria,A-Ghana,Friendly,T,0.39285714285714285,0.39285714285714285,Away
1170738000.0,H-Northern Ireland,A-Wales,Friendly,F,0.08,0.29508196721311475,Tie
1170738000.0,H-Portugal,A-Brazil,Friendly,T,0.6122448979591837,0.6148148148148148,Home
1170824400.0,H-Belgium,A-Czech Republic,Friendly,F,0.4230769230769231,0.47058823529411764,Away
1170824400.0,H-Colombia,A-Uruguay,Friendly,F,0.38,0.3877551020408163,Away
1170824400.0,H-Croatia,A-Norway,Friendly,F,0.42857142857142855,0.1935483870967742,Home
1170824400.0,H-England,A-Spain,Friendly,F,0.5376344086021505,0.625,Away
1170824400.0,H-France,A-Argentina,Friendly,F,0.6574074074074074,0.5773195876288659,Away
1170824400.0,H-Germany,A-Switzerland,Friendly,F,0.5625,0.4125,Home
1170824400.0,H-Iran,A-Belarus,Friendly,F,0.5663716814159292,0.2857142857142857,Tie
1170824400.0,H-Morocco,A-Tunisia,Friendly,F,0.5217391304347826,0.46153846153846156,Tie
1170824400.0,H-Netherlands,A-Russia,Friendly,F,0.5543478260869565,0.34782608695652173,Home
1170824400.0,H-Poland,A-Slovakia,Friendly,T,0.5142857142857142,0.16,Tie
1170824400.0,H-Senegal,A-Benin,Friendly,T,0.4519230769230769,0.1,Home
1170824400.0,H-Togo,A-Cameroon,Friendly,F,0.19047619047619047,0.5316455696202531,Tie
1170824400.0,H-United States,A-Mexico,Friendly,F,0.552,0.5194805194805194,Home
1170997200.0,H-Costa Rica,A-Honduras,UNCAF Cup,T,0.4444444444444444,0.2857142857142857,Home
1171342800.0,H-Panama,A-Costa Rica,UNCAF Cup,T,0.0,0.44881889763779526,Home
1171602000.0,H-El Salvador,A-Costa Rica,UNCAF Cup,F,0.0625,0.4409448818897638,Away
1171774800.0,H-Costa Rica,A-Panama,UNCAF Cup,T,0.4453125,0.041666666666666664,Tie
1172638800.0,H-Mexico,A-Venezuela,Friendly,T,0.512987012987013,0.22857142857142856,Home
1174536000.0,H-Jamaica,A-Switzerland,Friendly,T,0.1,0.3974358974358974,Away
1174708800.0,H-Austria,A-Ghana,Friendly,F,0.20833333333333334,0.39285714285714285,Tie
1174708800.0,H-Brazil,A-Chile,Friendly,T,0.6119402985074627,0.20588235294117646,Home
1174708800.0,H-Cameroon,A-Liberia,African Cup of Nations qualification,F,0.5189873417721519,0.2857142857142857,Home
1174708800.0,H-China PR,A-Australia,Friendly,F,0.11428571428571428,0.5714285714285714,Away
1174708800.0,H-Costa Rica,A-New Zealand,Friendly,F,0.43548387096774194,0.05555555555555555,Home
1174708800.0,H-Croatia,A-North Macedonia,UEFA Euro qualification,F,0.43956043956043955,0.05263157894736842,Home
1174708800.0,H-Czech Republic,A-Germany,UEFA Euro qualification,F,0.4857142857142857,0.5585585585585585,Away
1174708800.0,H-Republic of Ireland,A-Wales,UEFA Euro qualification,F,0.34375,0.29508196721311475,Home
1174708800.0,H-Israel,A-England,UEFA Euro qualification,F,0.0,0.5268817204301075,Tie
1174708800.0,H-Japan,A-Peru,Friendly,F,0.49606299212598426,0.15625,Home
1174708800.0,H-Kazakhstan,A-Serbia,UEFA Euro qualification,F,0.0,0.4044943820224719,Home
1174708800.0,H-South Korea,A-Uruguay,Friendly,F,0.4306569343065693,0.3939393939393939,Away
1174708800.0,H-Lithuania,A-France,UEFA Euro qualification,F,0.07142857142857142,0.6542056074766355,Away
1174708800.0,H-Netherlands,A-Romania,UEFA Euro qualification,F,0.5652173913043478,0.3,Tie
1174708800.0,H-Poland,A-Azerbaijan,UEFA Euro qualification,F,0.5145631067961165,0.0625,Home
1174708800.0,H-Portugal,A-Belgium,UEFA Euro qualification,F,0.6082474226804123,0.42857142857142855,Home
1174708800.0,H-Qatar,A-Iran,Friendly,F,0.4336283185840708,0.5614035087719298,Away
1174708800.0,H-Senegal,A-Tanzania,African Cup of Nations qualification,F,0.46153846153846156,0.0,Home
1174708800.0,H-Seychelles,A-Tunisia,African Cup of Nations qualification,F,0.0,0.45714285714285713,Away
1174708800.0,H-Spain,A-Denmark,UEFA Euro qualification,F,0.6210526315789474,0.5465116279069767,Home
1174795200.0,H-Bermuda,A-Canada,Friendly,F,0.0,0.3888888888888889,Away
1174795200.0,H-Colombia,A-Switzerland,Friendly,T,0.37254901960784315,0.4050632911392405,Home
1174795200.0,H-Mexico,A-Paraguay,Friendly,F,0.5098039215686274,0.3018867924528302,Home
1174795200.0,H-United States,A-Ecuador,Friendly,F,0.5528455284552846,0.36363636363636365,Home
1174795200.0,H-Zimbabwe,A-Morocco,African Cup of Nations qualification,F,0.375,0.5108695652173914,Tie
1174968000.0,H-Brazil,A-Ghana,Friendly,T,0.6148148148148148,0.38823529411764707,Home
1175054400.0,H-Andorra,A-England,UEFA Euro qualification,T,0.0,0.5212765957446809,Away
1175054400.0,H-Chile,A-Costa Rica,Friendly,F,0.2,0.44,Tie
1175054400.0,H-France,A-Austria,Friendly,F,0.6574074074074074,0.2,Home
1175054400.0,H-Germany,A-Denmark,Friendly,F,0.5625,0.5402298850574713,Away
1175054400.0,H-Mexico,A-Ecuador,Friendly,T,0.512987012987013,0.36036036036036034,Home
1175054400.0,H-Poland,A-Armenia,UEFA Euro qualification,F,0.5192307692307693,0.0,Home
1175054400.0,H-Serbia,A-Portugal,UEFA Euro qualification,F,0.4,0.6122448979591837,Tie
1175054400.0,H-Slovenia,A-Netherlands,UEFA Euro qualification,F,0.16666666666666666,0.5591397849462365,Away
1175054400.0,H-Spain,A-Iceland,UEFA Euro qualification,F,0.625,0.0,Home
1175054400.0,H-United States,A-Guatemala,Friendly,F,0.5564516129032258,0.16129032258064516,Tie
1175054400.0,H-Wales,A-San Marino,UEFA Euro qualification,F,0.2903225806451613,0.0,Home
1176868800.0,H-Argentina,A-Chile,Friendly,F,0.5876288659793815,0.19444444444444445,Tie
1179892800.0,H-Ecuador,A-Republic of Ireland,Friendly,T,0.36036036036036034,0.36363636363636365,Tie
1180152000.0,H-Wales,A-New Zealand,Friendly,F,0.30158730158730157,0.05263157894736842,Tie
1180670400.0,H-England,A-Brazil,Friendly,F,0.5434782608695652,0.6194029850746269,Tie
1180670400.0,H-Japan,A-Montenegro,Kirin Cup,F,0.5079365079365079,0.0,Home
1180670400.0,H-Venezuela,A-Canada,Friendly,F,0.2222222222222222,0.39705882352941174,Tie
1180756800.0,H-Australia,A-Uruguay,Friendly,F,0.5769230769230769,0.4,Away
1180756800.0,H-Azerbaijan,A-Poland,UEFA Euro qualification,F,0.058823529411764705,0.5098039215686274,Away
1180756800.0,H-Belgium,A-Portugal,UEFA Euro qualification,F,0.43243243243243246,0.5979381443298969,Away
1180756800.0,H-Costa Rica,A-Chile,Friendly,F,0.44,0.16666666666666666,Home
1180756800.0,H-Denmark,A-Sweden,UEFA Euro qualification,F,0.5411764705882353,0.24324324324324326,Away
1180756800.0,H-Estonia,A-Croatia,UEFA Euro qualification,F,0.1,0.4606741573033708,Away
1180756800.0,H-Finland,A-Serbia,UEFA Euro qualification,F,0.2962962962962963,0.3888888888888889,Away
1180756800.0,H-France,A-Ukraine,UEFA Euro qualification,F,0.6635514018691588,0.28,Home
1180756800.0,H-Germany,A-San Marino,UEFA Euro qualification,F,0.5585585585585585,0.0,Home
1180756800.0,H-South Korea,A-Netherlands,Friendly,F,0.4306569343065693,0.5824175824175825,Away
1180756800.0,H-Latvia,A-Spain,UEFA Euro qualification,F,0.07142857142857142,0.6210526315789474,Away
1180756800.0,H-Mexico,A-Iran,Friendly,F,0.5263157894736842,0.5714285714285714,Home
1180756800.0,H-Morocco,A-Zimbabwe,African Cup of Nations qualification,F,0.4945054945054945,0.3333333333333333,Home
1180756800.0,H-Switzerland,A-Argentina,Friendly,F,0.41025641025641024,0.5876288659793815,Tie
1180756800.0,H-Tanzania,A-Senegal,African Cup of Nations qualification,F,0.0,0.4803921568627451,Tie
1180756800.0,H-Tunisia,A-Seychelles,African Cup of Nations qualification,F,0.4519230769230769,0.0,Home
1180756800.0,H-United States,A-China PR,Friendly,F,0.552,0.1111111111111111,Home
1180756800.0,H-Wales,A-Czech Republic,UEFA Euro qualification,F,0.3064516129032258,0.4857142857142857,Tie
1180843200.0,H-Ecuador,A-Peru,Friendly,T,0.3486238532110092,0.16129032258064516,Away
1180843200.0,H-Liberia,A-Cameroon,African Cup of Nations qualification,F,0.25,0.5128205128205128,Away
1181016000.0,H-Algeria,A-Argentina,Friendly,T,0.06666666666666667,0.5876288659793815,Away
1181016000.0,H-Japan,A-Colombia,Kirin Cup,F,0.5118110236220472,0.38461538461538464,Tie
1181016000.0,H-Kuwait,A-Portugal,Friendly,F,0.15384615384615385,0.6020408163265306,Tie
1181016000.0,H-Mexico,A-Paraguay,Friendly,F,0.5328947368421053,0.2830188679245283,Away
1181016000.0,H-Turkey,A-Brazil,Friendly,T,0.36363636363636365,0.6148148148148148,Tie
1181102400.0,H-Armenia,A-Poland,UEFA Euro qualification,F,0.0,0.5145631067961165,Home
1181102400.0,H-Costa Rica,A-Canada,Gold Cup,T,0.4444444444444444,0.391304347826087,Away
1181102400.0,H-Croatia,A-Russia,UEFA Euro qualification,F,0.47191011235955055,0.30434782608695654,Tie
1181102400.0,H-Ecuador,A-Peru,Friendly,T,0.3486238532110092,0.1875,Home
1181102400.0,H-Estonia,A-England,UEFA Euro qualification,F,0.09523809523809523,0.5376344086021505,Away
1181102400.0,H-Finland,A-Belgium,UEFA Euro qualification,F,0.2857142857142857,0.4266666666666667,Home
1181102400.0,H-France,A-Georgia,UEFA Euro qualification,F,0.6666666666666666,0.125,Home
1181102400.0,H-Germany,A-Slovakia,UEFA Euro qualification,F,0.5625,0.16,Home
1181102400.0,H-Latvia,A-Denmark,UEFA Euro qualification,F,0.06666666666666667,0.5348837209302325,Away
1181102400.0,H-Liechtenstein,A-Spain,UEFA Euro qualification,F,0.06666666666666667,0.625,Away
1181102400.0,H-Thailand,A-Netherlands,Friendly,F,0.16666666666666666,0.5869565217391305,Away
1181188800.0,H-United States,A-Guatemala,Gold Cup,F,0.552,0.17857142857142858,Home
1181275200.0,H-Mexico,A-Cuba,Gold Cup,T,0.5328947368421053,0.07692307692307693,Home
1181361600.0,H-Canada,A-Guadeloupe,Gold Cup,T,0.4,0.0,Away
1181361600.0,H-Haiti,A-Costa Rica,Gold Cup,T,0.125,0.4409448818897638,Tie
1181361600.0,H-United States,A-Trinidad and Tobago,Gold Cup,F,0.5555555555555556,0.15625,Home
1181448000.0,H-Honduras,A-Mexico,Gold Cup,T,0.23529411764705882,0.5328947368421053,Home
1181448000.0,H-Malawi,A-Senegal,Friendly,F,0.0,0.47058823529411764,Away
1181534400.0,H-Costa Rica,A-Guadeloupe,Gold Cup,T,0.4375,1.0,Home
1181534400.0,H-Haiti,A-Canada,Gold Cup,T,0.1111111111111111,0.39436619718309857,Away
1181620800.0,H-United States,A-El Salvador,Gold Cup,F,0.5590551181102362,0.0625,Home
1181707200.0,H-Mexico,A-Panama,Gold Cup,T,0.5294117647058824,0.04,Home
1181966400.0,H-Canada,A-Guatemala,Gold Cup,T,0.4027777777777778,0.1724137931034483,Home
1181966400.0,H-Iran,A-Iraq,WAFF Championship,T,0.5663716814159292,0.24,Tie
1181966400.0,H-Malawi,A-Morocco,African Cup of Nations qualification,F,0.0,0.5,Away
1181966400.0,H-Tunisia,A-Mauritius,African Cup of Nations qualification,F,0.46153846153846156,0.0,Home
1181966400.0,H-United States,A-Panama,Gold Cup,F,0.5625,0.038461538461538464,Home
1182052800.0,H-Cameroon,A-Rwanda,African Cup of Nations qualification,F,0.5189873417721519,0.25,Home
1182052800.0,H-Mexico,A-Costa Rica,Gold Cup,T,0.5324675324675324,0.4418604651162791,Home
1182052800.0,H-Mozambique,A-Senegal,African Cup of Nations qualification,F,0.0,0.47572815533980584,Tie
1182312000.0,H-Iran,A-Palestine,WAFF Championship,T,0.5614035087719298,0.0,Home
1182398400.0,H-Mexico,A-Guadeloupe,Gold Cup,T,0.5324675324675324,0.5,Home
1182398400.0,H-United States,A-Canada,Gold Cup,F,0.5658914728682171,0.410958904109589,Home
1182484800.0,H-Jordan,A-Iran,WAFF Championship,F,0.4,0.5652173913043478,Away
1182571200.0,H-Colombia,A-Ecuador,Friendly,F,0.36538461538461536,0.3577981651376147,Home
1182657600.0,H-Iraq,A-Iran,WAFF Championship,T,0.23076923076923078,0.5689655172413793,Away
1182657600.0,H-United Arab Emirates,A-Saudi Arabia,Friendly,T,0.2222222222222222,0.5266666666666666,Away
1182657600.0,H-United States,A-Mexico,Gold Cup,F,0.5692307692307692,0.538961038961039,Home
1182744000.0,H-Qatar,A-Turkmenistan,Friendly,F,0.4298245614035088,0.0,Home
1182830400.0,H-Uruguay,A-Peru,Copa América,T,0.3979591836734694,0.15625,Away
1182916800.0,H-Brazil,A-Mexico,Copa América,T,0.5923076923076923,0.5324675324675324,Away
1182916800.0,H-Ecuador,A-Chile,Copa América,T,0.3577981651376147,0.17142857142857143,Away
1182916800.0,H-Singapore,A-Saudi Arabia,Friendly,F,0.0,0.5298013245033113,Away
1183003200.0,H-Argentina,A-United States,Copa América,T,0.5957446808510638,0.5725190839694656,Home
1183089600.0,H-South Korea,A-Iraq,Friendly,F,0.43703703703703706,0.2222222222222222,Home
1183176000.0,H-Bolivia,A-Uruguay,Copa América,T,0.037037037037037035,0.3979591836734694,Away
1183176000.0,H-Singapore,A-Australia,Friendly,F,0.0,0.569620253164557,Away
1183176000.0,H-Thailand,A-Qatar,Friendly,F,0.16666666666666666,0.43478260869565216,Tie
1183262400.0,H-Brazil,A-Chile,Copa América,T,0.5877862595419847,0.19444444444444445,Home
1183262400.0,H-Mexico,A-Ecuador,Copa América,T,0.538961038961039,0.3577981651376147,Home
1183262400.0,H-Oman,A-Saudi Arabia,Friendly,T,0.1111111111111111,0.5298013245033113,Tie
1183348800.0,H-Argentina,A-Colombia,Copa América,T,0.6063829787234043,0.35294117647058826,Home
1183348800.0,H-Iran,A-Jamaica,Friendly,F,0.5726495726495726,0.0967741935483871,Home
1183348800.0,H-Thailand,A-Qatar,Friendly,F,0.15789473684210525,0.43103448275862066,Home
1183348800.0,H-United States,A-Paraguay,Copa América,T,0.5681818181818182,0.29411764705882354,Away
1183435200.0,H-Venezuela,A-Uruguay,Copa América,F,0.20588235294117646,0.40816326530612246,Tie
1183521600.0,H-Brazil,A-Ecuador,Copa América,T,0.5877862595419847,0.35454545454545455,Home
1183521600.0,H-Mexico,A-Chile,Copa América,T,0.5419354838709678,0.19444444444444445,Tie
1183521600.0,H-Saudi Arabia,A-North Korea,Friendly,T,0.5298013245033113,0.07692307692307693,Tie
1183608000.0,H-Argentina,A-Paraguay,Copa América,T,0.6105263157894737,0.3076923076923077,Home
1183608000.0,H-Colombia,A-United States,Copa América,T,0.34615384615384615,0.5639097744360902,Home
1183608000.0,H-South Korea,A-Uzbekistan,Friendly,F,0.4411764705882353,0.25,Home
1183780800.0,H-Chile,A-Brazil,Copa América,T,0.1891891891891892,0.5877862595419847,Away
1183780800.0,H-Venezuela,A-Uruguay,Copa América,F,0.2,0.40816326530612246,Away
1183867200.0,H-Argentina,A-Peru,Copa América,T,0.6145833333333334,0.1875,Home
1183867200.0,H-Australia,A-Oman,AFC Asian Cup,T,0.575,0.10526315789473684,Tie
1183867200.0,H-Mexico,A-Paraguay,Copa América,T,0.538961038961039,0.3018867924528302,Home
1183953600.0,H-Japan,A-Qatar,AFC Asian Cup,T,0.52,0.42735042735042733,Tie
1184040000.0,H-Uruguay,A-Brazil,Copa América,T,0.41836734693877553,0.5877862595419847,Tie
1184126400.0,H-Iran,A-Uzbekistan,AFC Asian Cup,T,0.576271186440678,0.23076923076923078,Home
1184126400.0,H-South Korea,A-Saudi Arabia,AFC Asian Cup,T,0.44525547445255476,0.5266666666666666,Tie
1184126400.0,H-Mexico,A-Argentina,Copa América,T,0.5419354838709678,0.6185567010309279,Away
1184212800.0,H-Vietnam,A-Qatar,AFC Asian Cup,F,0.16666666666666666,0.423728813559322,Tie
1184299200.0,H-Iraq,A-Australia,AFC Asian Cup,T,0.21428571428571427,0.5679012345679012,Home
1184299200.0,H-United Arab Emirates,A-Japan,AFC Asian Cup,T,0.21428571428571427,0.5158730158730159,Away
1184385600.0,H-Indonesia,A-Saudi Arabia,AFC Asian Cup,F,0.14285714285714285,0.5231788079470199,Away
1184385600.0,H-Mexico,A-Uruguay,Copa América,T,0.5384615384615384,0.41414141414141414,Home
1184472000.0,H-Bahrain,A-South Korea,AFC Asian Cup,T,0.1935483870967742,0.4420289855072464,Home
1184472000.0,H-Brazil,A-Argentina,Copa América,T,0.5801526717557252,0.6224489795918368,Home
1184472000.0,H-China PR,A-Iran,AFC Asian Cup,T,0.10810810810810811,0.5798319327731093,Tie
1184558400.0,H-Qatar,A-United Arab Emirates,AFC Asian Cup,T,0.42016806722689076,0.20689655172413793,Away
1184558400.0,H-Thailand,A-Australia,AFC Asian Cup,F,0.2,0.5609756097560976,Away
1184558400.0,H-Vietnam,A-Japan,AFC Asian Cup,F,0.14285714285714285,0.5196850393700787,Away
1184731200.0,H-Indonesia,A-South Korea,AFC Asian Cup,F,0.125,0.43884892086330934,Away
1184731200.0,H-Malaysia,A-Iran,AFC Asian Cup,F,0.0,0.575,Away
1184731200.0,H-Saudi Arabia,A-Bahrain,AFC Asian Cup,T,0.5333333333333333,0.21875,Home
1184990400.0,H-Japan,A-Australia,AFC Asian Cup,T,0.5234375,0.5662650602409639,Tie
1185076800.0,H-Iran,A-South Korea,AFC Asian Cup,T,0.5785123966942148,0.44285714285714284,Tie
1185076800.0,H-Saudi Arabia,A-Uzbekistan,AFC Asian Cup,T,0.5333333333333333,0.21428571428571427,Home
1185336000.0,H-Iraq,A-South Korea,AFC Asian Cup,T,0.2413793103448276,0.4397163120567376,Tie
1185336000.0,H-Japan,A-Saudi Arabia,AFC Asian Cup,T,0.5193798449612403,0.5436241610738255,Away
1185595200.0,H-South Korea,A-Japan,AFC Asian Cup,T,0.43661971830985913,0.5153846153846153,Tie
1185681600.0,H-Iraq,A-Saudi Arabia,AFC Asian Cup,T,0.23333333333333334,0.5466666666666666,Home
1187668800.0,H-Ghana,A-Senegal,Friendly,T,0.38095238095238093,0.46078431372549017,Tie
1187755200.0,H-Algeria,A-Brazil,Friendly,T,0.0625,0.578125,Away
1187755200.0,H-Armenia,A-Portugal,UEFA Euro qualification,F,0.07692307692307693,0.5918367346938775,Tie
1187755200.0,H-Belgium,A-Serbia,UEFA Euro qualification,F,0.4266666666666667,0.4,Home
1187755200.0,H-Bosnia and Herzegovina,A-Croatia,Friendly,F,0.08,0.46511627906976744,Away
1187755200.0,H-Bulgaria,A-Wales,Friendly,F,0.32,0.30158730158730157,Away
1187755200.0,H-Costa Rica,A-Peru,Friendly,F,0.4375,0.18181818181818182,Tie
1187755200.0,H-Denmark,A-Republic of Ireland,Friendly,F,0.5465116279069767,0.35294117647058826,Away
1187755200.0,H-Ecuador,A-Bolivia,Friendly,F,0.35135135135135137,0.038461538461538464,Home
1187755200.0,H-England,A-Germany,Friendly,F,0.5425531914893617,0.5727272727272728,Away
1187755200.0,H-Greece,A-Spain,Friendly,F,0.2,0.625,Away
1187755200.0,H-Iceland,A-Canada,Friendly,F,0.0,0.410958904109589,Tie
1187755200.0,H-Japan,A-Cameroon,Friendly,F,0.5114503816793893,0.525,Home
1187755200.0,H-Mexico,A-Colombia,Friendly,T,0.5328947368421053,0.3584905660377358,Away
1187755200.0,H-Norway,A-Argentina,Friendly,F,0.1875,0.6161616161616161,Home
1187755200.0,H-Russia,A-Poland,Friendly,F,0.2916666666666667,0.5247524752475248,Tie
1187755200.0,H-Slovakia,A-France,Friendly,F,0.15384615384615385,0.6666666666666666,Away
1187755200.0,H-Sweden,A-United States,Friendly,F,0.2631578947368421,0.5581395348837209,Home
1187755200.0,H-Switzerland,A-Netherlands,Friendly,F,0.41025641025641024,0.5978260869565217,Home
1187755200.0,H-Tunisia,A-Guinea,Friendly,F,0.4666666666666667,0.25,Tie
1189137600.0,H-Austria,A-Japan,Friendly,F,0.2,0.5190839694656488,Tie
1189137600.0,H-Switzerland,A-Chile,Friendly,T,0.4155844155844156,0.1891891891891892,Home
1189224000.0,H-Croatia,A-Estonia,UEFA Euro qualification,F,0.46511627906976744,0.09090909090909091,Home
1189224000.0,H-Ecuador,A-El Salvador,Friendly,F,0.35714285714285715,0.058823529411764705,Home
1189224000.0,H-England,A-Israel,UEFA Euro qualification,F,0.5376344086021505,0.0,Home
1189224000.0,H-Iceland,A-Spain,UEFA Euro qualification,F,0.0,0.6210526315789474,Tie
1189224000.0,H-Italy,A-France,UEFA Euro qualification,F,0.43902439024390244,0.6728971962616822,Tie
1189224000.0,H-Morocco,A-Ghana,Friendly,T,0.5108695652173914,0.3764705882352941,Away
1189224000.0,H-Netherlands,A-Bulgaria,UEFA Euro qualification,F,0.5978260869565217,0.3076923076923077,Home
1189224000.0,H-Portugal,A-Poland,UEFA Euro qualification,F,0.5979381443298969,0.5247524752475248,Tie
1189224000.0,H-Senegal,A-Burkina Faso,African Cup of Nations qualification,F,0.4563106796116505,0.21428571428571427,Home
1189224000.0,H-Serbia,A-Finland,UEFA Euro qualification,F,0.38636363636363635,0.2962962962962963,Tie
1189224000.0,H-Sweden,A-Denmark,UEFA Euro qualification,F,0.28205128205128205,0.5294117647058824,Tie
1189224000.0,H-Wales,A-Germany,UEFA Euro qualification,F,0.30158730158730157,0.5688073394495413,Away
1189310400.0,H-Costa Rica,A-Honduras,Friendly,T,0.43410852713178294,0.2571428571428571,Tie
